country_code,Year,Nitrogen oxide (NOx),Sulphur dioxide (SO₂),Carbon monoxide (CO),Ammonia (NH₃)
GRL,2001,11.0432986,2.45168,3.12844,85.94422636
GRL,2002,11.00210706,2.32369,3.18046,68.35729978
GRL,2003,11.19111072,2.18868,3.23028,68.93188582
GRL,2004,11.33364616,2.0557,3.29181,68.89264348
GRL,2005,11.49318283,1.91642,3.35374,61.97109208
GRL,2006,11.61502945,1.94486,3.40351,61.1781237
GRL,2007,11.82784057,1.97648,3.45884,60.89225537
GRL,2008,11.96996273,2.0081,3.51417,60.1683185
GRL,2009,12.11306509,2.03986,3.56976,56.62901915
GRL,2010,12.25581647,2.07163,3.62535,53.1051457
GRL,2011,12.39885539,2.1034,3.68094,53.0631056
GRL,2012,12.5417927,2.13516,3.73653,53.0247986
GRL,2013,12.54182897,2.13516,3.73653,52.9783224
GRL,2014,12.61565219,2.13516,3.73653,53.3855334
GRL,2015,12.62775156,2.13516,3.73653,53.4467332
GRL,2016,12.62828898,2.13516,3.73653,53.45592737
GRL,2017,12.63059987,2.13516,3.73653,53.4954623
GRL,2018,12.63409308,2.13516,3.73653,53.5552244
GRL,2019,12.63823119,2.13516,3.73653,53.6260195
GRD,1990,1070.899097,216.3748111,4497.29125,337.8842768
GRD,1991,1234.490654,244.1463672,4730.565113,332.0528889
GRD,1992,1339.719395,256.5692495,5056.822944,332.0709797
GRD,1993,1211.449018,257.8869732,5265.001632,336.2484202
GRD,1994,1208.75781,285.7939295,5402.879059,351.757686
GRD,1995,1308.443264,314.5368496,5514.713601,360.3586012
GRD,1996,1337.001865,315.6684602,5770.572609,356.6708239
GRD,1997,1770.692647,324.0791261,8496.361431,368.7549909
GRD,1998,1879.949161,336.4124089,10816.88579,369.0938238
GRD,1999,1793.989541,353.7831256,12056.83459,380.191747
GRD,2000,1344.756252,319.3578389,8989.723764,366.9413414
GRD,2001,1869.281924,324.0978254,12416.76068,375.5487626
GRD,2002,1863.710256,350.9459083,11562.55878,394.8609568
GRD,2003,1900.926809,369.180195,11518.01737,392.2248363
GRD,2004,2561.968444,353.5050429,14604.92184,400.4095318
GRD,2005,2372.696776,340.5123922,14159.91535,388.1309741
GRD,2006,2317.238656,355.2798975,14021.81314,407.1335772
GRD,2007,2386.505052,385.2351478,14153.53789,412.8839429
GRD,2008,2474.572985,447.1056217,14093.11116,402.165069
GRD,2009,2566.480838,452.159739,15424.30245,419.9474153
GRD,2010,2616.098219,545.9807337,16200.62753,416.0784543
GRD,2011,2658.686987,340.2132049,16326.16002,422.3530878
GRD,2012,3817.289743,410.9736315,26760.24859,424.9173238
GRD,2013,4446.273833,416.3673702,31236.36398,422.0690365
GRD,2014,3906.254868,391.2487059,25553.0904,421.2331569
GRD,2015,3952.476683,398.3631299,23656.81507,420.3525467
GRD,2016,3910.505981,400.8466362,22685.77117,417.8999797
GRD,2017,2840.20763,286.1189827,21639.4446,416.1625613
GRD,2018,2879.924476,294.5068993,21750.95248,418.1062057
GRD,2019,2780.633394,287.0499689,20758.40993,419.2115023
GUM,1990,0,0,0,0
GUM,1991,0,0,0,0
GUM,1992,0,0,0,0
GUM,1993,0,0,0,0
GUM,1994,0,0,0,0
GUM,1995,0,0,0,0
GUM,1996,0,0,0,0
GUM,1997,0,0,0,0
GUM,1998,0,0,0,0
GUM,1999,0,0,0,0
GUM,2000,0,0,0,0
GUM,2001,0,0,0,0
GUM,2002,0,0,0,0
GUM,2003,0,0,0,0
GUM,2004,0,0,0,0
GUM,2005,0,0,0,0
GUM,2006,0,0,0,0
GUM,2007,0,0,0,0
GUM,2008,0,0,0,0
GUM,2009,0,0,0,0
GUM,2010,0,0,0,0
GUM,2011,0,0,0,0
GUM,2012,0,0,0,0
GUM,2013,0,0,0,0
GUM,2014,0,0,0,0
GUM,2015,0,0,0,0
GUM,2016,0,0,0,0
GUM,2017,0,0,0,0
GUM,2018,0,0,0,0
GUM,2019,0,0,0,0
GTM,1990,59798.77481,18286.31258,947268.2184,72308.38
GTM,1991,64651.60296,20274.08092,928649.7321,75637.20248
GTM,1992,70522.36885,23801.02898,984377.7849,77711.74348
GTM,1993,84365.11777,32282.64673,1014115.675,80948.48907
GTM,1994,85651.31774,33807.81495,995455.5425,83274.4553
GTM,1995,98310.22842,39801.10125,1089986.513,84574.62626
GTM,1996,96155.6918,36718.62143,1098161.996,85563.01232
GTM,1997,99999.91416,38037.93884,1112043.82,90267.0387
GTM,1998,133730.0348,55047.47928,1184507.932,88760.91175
GTM,1999,115535.2052,51224.30112,1260491.102,95542.49151
GTM,2000,124334.2159,56961.0523,1265906.341,96988.90913
GTM,2001,126633.544,59848.05798,1262012.307,99733.60288
GTM,2002,132648.2288,66080.92457,1236429.904,101986.059
GTM,2003,138652.1621,68458.57333,1176760.87,100666.0845
GTM,2004,137639.04,65626.47136,1146508.814,110079.6537
GTM,2005,136291.1425,68410.88137,1147257.886,109984.9068
GTM,2006,104299.0502,74975.21809,1139430,117625.4666
GTM,2007,111357.5657,82040.07437,1167358.469,110143.5
GTM,2008,102443.5395,69975.49471,1175058.338,114091.8817
GTM,2009,120700.7841,78512.32581,1242133.935,117676.2888
GTM,2010,102673.0005,60988.05566,1486825.487,128651.9497
GTM,2011,108267.8392,65901.9251,1497478.391,131106.3906
GTM,2012,108972.2889,66779.37683,1511593.537,138137.1047
GTM,2013,120966.3022,69119.2591,1627451.227,148769.7861
GTM,2014,133330.3529,72073.14652,1693868.399,151684.7949
GTM,2015,145686.0621,85508.77424,1777270.158,148101.3192
GTM,2016,162606.1061,87599.20494,1898971.114,153153.9257
GTM,2017,145866.6123,80470.45681,1965210.725,156743.9752
GTM,2018,149659.562,84048.67121,1970655.675,159044.7921
GTM,2019,161820.2849,99650.27949,1946272.426,161342.0447
GIN,1990,18204.44603,5941.826317,653101.076,35298.55123
GIN,1991,18815.38138,6091.13369,663246.4199,36595.0079
GIN,1992,18551.01765,5858.478888,634849.5831,36769.99157
GIN,1993,18910.99978,5898.106104,654561.7497,38713.92346
GIN,1994,22465.41994,6435.029396,873778.4955,46372.50752
GIN,1995,22682.0053,6529.787157,839861.7296,46850.36788
GIN,1996,20295.24122,6626.959556,753017.1691,45213.43106
GIN,1997,20784.45062,6372.052307,731395.251,45244.85881
GIN,1998,22616.38678,6926.789806,897913.0126,51171.1501
GIN,1999,22337.81513,6823.266094,923272.8037,53572.68556
GIN,2000,22774.97019,6653.539141,904510.0604,54321.52826
GIN,2001,23706.51539,7009.150973,907259.3728,56142.7373
GIN,2002,23616.0288,6679.708061,885124.5178,57021.38114
GIN,2003,24035.82559,6715.373854,864441.111,57914.02666
GIN,2004,24525.27313,7059.317203,850383.4144,58993.91893
GIN,2005,25171.10005,7351.94341,845255.131,60454.07764
GIN,2006,25657.97577,7375.062959,861374.9971,62295.59264
GIN,2007,25928.28304,7486.716336,859656.3823,63582.80644
GIN,2008,27357.46268,10886.17376,867408.0424,65281.01278
GIN,2009,28219.74148,11004.33664,879291.2916,67128.51078
GIN,2010,28954.92466,12953.21726,884428.9499,69922.82384
GIN,2011,31369.31793,12044.69522,928782.3747,72981.95349
GIN,2012,32262.94913,11897.58713,953935.2154,75574.43066
GIN,2013,37996.32717,11272.84074,964391.1695,77095.46477
GIN,2014,39519.3912,12366.04247,971104.9393,78570.8004
GIN,2015,40602.8399,12798.78191,990705.7948,80991.02787
GIN,2016,41373.1535,13070.4903,1012059.574,82994.51703
GIN,2017,41792.05915,13484.45681,1035559.976,85177.58727
GIN,2018,42443.99802,14072.34885,1040514.652,86795.3438
GIN,2019,42892.6664,14544.24442,1044575.705,88438.60656
GNB,1990,4141.492822,1337.929475,152756.1045,10212.06098
GNB,1991,4180.793537,1361.603353,150082.4304,10176.1618
GNB,1992,4081.521997,1311.830984,145097.4685,10262.50621
GNB,1993,4126.953699,1357.234522,145710.7356,10492.44198
GNB,1994,3961.025872,1461.890589,137309.4802,10418.08325
GNB,1995,4211.83055,1460.505486,145912.4426,10852.29054
GNB,1996,4261.115151,1476.682598,156532.3853,11346.61839
GNB,1997,4490.178666,1322.065949,164162.4328,11745.88093
GNB,1998,4381.450507,1070.326876,171162.1408,12110.70856
GNB,1999,4500.789043,1138.744707,176410.4788,12498.50849
GNB,2000,4843.675133,900.0227935,178955.2958,12599.56781
GNB,2001,5042.531588,958.3074568,182732.403,12902.67411
GNB,2002,5042.204104,929.5868768,180127.599,12980.48147
GNB,2003,5173.618294,1098.851474,177928.4165,13150.90949
GNB,2004,5283.410892,1189.250236,177088.9353,13243.36789
GNB,2005,5306.204296,1271.912333,176953.8287,12302.48747
GNB,2006,5421.781871,1216.130791,182098.4667,12869.55555
GNB,2007,6153.891926,1267.870213,185703.9038,13395.90756
GNB,2008,5774.432026,1234.622587,186902.6149,14017.41472
GNB,2009,6563.355212,1223.774338,193406.6319,14683.29301
GNB,2010,6728.747936,1272.622428,196448.0119,15356.56117
GNB,2011,7841.081913,1237.723629,208901.498,16313.80908
GNB,2012,8099.629329,1220.788914,217137.0401,16620.94955
GNB,2013,6753.886404,1160.170611,211340.7219,16740.64169
GNB,2014,6947.551071,1260.727581,213892.2729,16986.56136
GNB,2015,7133.760699,1300.595331,217355.7807,17168.43427
GNB,2016,7309.363977,1326.48031,221395.7751,17541.5064
GNB,2017,7406.138116,1366.597928,226125.3557,17952.03104
GNB,2018,7524.065078,1420.920658,226907.0495,18241.82045
GNB,2019,7607.938909,1464.525206,227543.5234,18533.8458
GUY,1990,11670.00297,2386.686909,41909.12511,4551.251965
GUY,1991,12478.42369,2557.866945,42796.15944,4899.065905
GUY,1992,12671.82384,2395.102651,45796.70794,5263.321141
GUY,1993,13390.20783,2343.079705,50791.55358,5586.592842
GUY,1994,13705.32164,2929.559543,48730.35507,5601.259315
GUY,1995,13519.30426,3159.258216,46956.98079,6199.515776
GUY,1996,14463.58786,3207.031228,47569.8429,6721.098701
GUY,1997,14419.84154,3159.480978,48223.38145,7240.025271
GUY,1998,16016.58214,3317.757067,56072.84486,7068.783287
GUY,1999,15571.72944,3219.14756,60321.71336,7497.994987
GUY,2000,17106.22148,2862.278335,61929.86816,7245.961106
GUY,2001,17580.82145,2829.157282,58570.31279,7223.236485
GUY,2002,18369.41439,2877.007913,56045.36588,8414.767805
GUY,2003,17620.07522,2852.361252,52474.90478,9808.786328
GUY,2004,17830.3841,2967.391693,49855.42041,10234.47305
GUY,2005,16277.46675,2444.025557,47072.5252,10063.27649
GUY,2006,15689.48121,2181.142413,46849.39363,9649.077161
GUY,2007,15885.17806,2704.433069,45581.35966,9754.589975
GUY,2008,16177.84729,2863.698538,43059.76995,9229.057451
GUY,2009,16409.38621,2985.046252,45769.72714,10259.43944
GUY,2010,16050.79375,3790.549859,45770.88836,10054.1808
GUY,2011,18299.21291,2577.847193,47027.52873,9956.290213
GUY,2012,23959.57684,3080.086134,55759.95916,10770.90741
GUY,2013,26005.41307,3122.168131,59744.89248,10489.57509
GUY,2014,24656.59149,2949.454631,54758.678,10248.70401
GUY,2015,24853.22928,2999.823971,53180.19274,10450.21595
GUY,2016,25102.59409,3017.726821,52156.65779,10480.08951
GUY,2017,19562.36002,2209.857732,50058.84737,10507.77161
GUY,2018,20013.13903,2232.226214,49827.50954,10558.06407
GUY,2019,20674.70582,2273.714629,49793.07303,10611.10899
HTI,1990,22260.84475,5963.813158,414491.5499,35430.84849
HTI,1991,21781.99215,5778.085816,421161.2723,36819.50775
HTI,1992,20965.3035,5085.096561,418128.7308,38491.14601
HTI,1993,18160.84246,3266.038736,443585.2459,39100.10355
HTI,1994,13718.63786,1471.340476,419094.4917,39977.70458
HTI,1995,22359.65851,3682.7143,483795.5527,40359.92253
HTI,1996,25844.68725,4480.090607,540422.5624,42587.81718
HTI,1997,29924.92492,6860.163923,523360.7123,43898.43104
HTI,1998,29776.81105,6009.677398,571629.7824,46556.9443
HTI,1999,29310.31527,5500.561969,566461.0212,46704.01613
HTI,2000,29914.49777,4714.302467,541931.2699,48717.18525
HTI,2001,30736.29775,4949.928234,566604.1525,49400.58207
HTI,2002,34095.05224,6001.737957,575072.6511,49720.0278
HTI,2003,32276.70236,5787.507505,553560.6329,49646.19536
HTI,2004,34766.4352,5197.289389,679993.4472,49741.18938
HTI,2005,36460.72576,5523.935973,1231904.624,68338.48434
HTI,2006,37042.78134,4845.710742,1269262.8,69570.338
HTI,2007,41463.02115,6224.142344,1318355.729,70477.57438
HTI,2008,40286.08619,6228.33759,1346691.638,71663.34225
HTI,2009,40439.73433,6235.084088,1384881.346,73123.99544
HTI,2010,39175.1361,6314.78821,1299824.261,74605.52445
HTI,2011,39830.14544,6816.210106,1349361.209,76223.84415
HTI,2012,48394.55132,8580.405983,1401242.791,77673.94584
HTI,2013,47606.74799,9167.859213,1424585.446,78959.73273
HTI,2014,55472.95813,12765.84459,1474733.162,78819.96191
HTI,2015,59337.52317,12402.01699,1505756.372,78800.56028
HTI,2016,60056.6219,12572.224,1519101.868,79813.70318
HTI,2017,60706.05595,12699.46901,1530952.233,80779.19751
HTI,2018,62068.2531,13038.00039,1542233.411,81566.68195
HTI,2019,60924.80546,12737.37816,1535254.903,82340.94599
HND,1990,30256.93707,13354.06674,486641.9528,39092.82091
HND,1991,30157.72965,13448.47333,494196.5099,40352.41644
HND,1992,33914.8,14604.34872,533534.9283,40691.57671
HND,1993,37427.95633,13813.32851,572340.3441,40445.83359
HND,1994,43993.14511,15507.45297,624821.8671,39078.00819
HND,1995,59214.87142,21433.56993,647378.2852,43252.43196
HND,1996,55594.33303,25322.39105,625618.0388,42552.18052
HND,1997,60797.29149,24228.04108,712493.5271,46065.87609
HND,1998,74634.20356,26655.00269,771885.6515,46930.29011
HND,1999,66645.82941,28192.09742,727388.6806,45378.19847
HND,2000,71817.05616,31238.30853,752197.8158,49047.15514
HND,2001,81775.88132,36738.55229,779570.4305,48368.68527
HND,2002,88233.46903,39016.4435,791383.6228,49104.2566
HND,2003,94628.82048,44607.16534,804560.956,51797.1288
HND,2004,114908.2051,55981.87491,838719.2132,54233.36823
HND,2005,118119.4084,58065.30326,837587.2963,58337.86846
HND,2006,100716.5245,51094.02539,857737.6378,59309.65944
HND,2007,137558.1005,68355.06937,1035243.978,57544.56124
HND,2008,132416.1232,66672.5058,1016503.257,57591.48472
HND,2009,122322.9364,57348.86459,1094694.516,60041.71206
HND,2010,120724.4332,57381.46891,1095717.768,61831.64898
HND,2011,140416.424,63950.11892,1167422.728,60080.70641
HND,2012,122093.2347,65573.03896,1186828.841,61246.00574
HND,2013,128356.6347,68091.51655,1205587.09,60745.96005
HND,2014,159613.4381,67849.0595,1260857.238,61423.74171
HND,2015,184883.9758,72921.6682,1451141.112,62112.41068
HND,2016,172250.6433,65036.03843,1344001.156,62540.56431
HND,2017,169403.8436,63186.17077,1403836.678,63344.97641
HND,2018,173798.4574,65340.17575,1416312.129,64059.34181
HND,2019,175855.4956,67122.55173,1386203.804,64760.01401
HUN,1990,247720.4374,831399.8913,1373962.558,163850.9893
HUN,1991,219355.9465,833669.182,1296436.022,147619.5057
HUN,1992,191934.3676,718930.0475,1028084.07,113516.147
HUN,1993,192355.713,719936.2761,1113657.008,112883.0291
HUN,1994,190084.8172,633607.7927,990386.1553,103614.4355
HUN,1995,187141.5583,618985.6991,961310.1338,102495.232
HUN,1996,191551.2653,616288.7887,931166.8401,110341.4792
HUN,1997,193283.833,626757.4582,880714.012,106158.3321
HUN,1998,190638.7355,566613.9354,807106.9523,106147.025
HUN,1999,195669.0366,559087.7634,783486.8785,109724.422
HUN,2000,180873.1535,427635.2992,826869.0457,109663.9355
HUN,2001,180375.988,346488.416,836494.4135,109422.0071
HUN,2002,171174.4801,272485.7051,688587.0413,108217.0548
HUN,2003,175293.9364,246041.5312,814177.7546,108635.3169
HUN,2004,173364.1652,151475.1206,748329.2194,109318.0778
HUN,2005,170574.0807,42980.40151,679740.3619,100551.6455
HUN,2006,161773.028,39204.86411,580133.8366,101340.7618
HUN,2007,155613.4835,36284.41723,538004.7848,98895.64447
HUN,2008,150542.3111,35877.69406,478816.2482,89884.24079
HUN,2009,140211.6135,29770.9937,519845.7538,88787.07069
HUN,2010,136717.9076,30475.35469,522109.5304,88219.35881
HUN,2011,127334.022,34306.01933,528983.9333,89762.62488
HUN,2012,119022.5549,30561.89983,544394.024,91194.17268
HUN,2013,115879.3574,29405.24875,536963.8221,92566.75726
HUN,2014,114805.3417,26031.56319,459251.6827,92817.41631
HUN,2015,114980.7114,24358.8471,444020.9213,93668.49214
HUN,2016,107073.7831,23053.34414,435582.8979,93591.48354
HUN,2017,107531.5085,27727.38138,421664.4972,91962.66604
HUN,2018,105712.8341,24690.05991,411293.7154,91732.64815
HUN,2019,100456.2857,20800.80145,392591.8926,91463.65309
ISL,1990,30418.83219,10874.70983,57974.23349,5229.165791
ISL,1991,29378.41576,9229.615792,57917.69239,5066.031124
ISL,1992,31805.71537,10628.50663,59141.09186,4766.426126
ISL,1993,33505.34153,11513.1995,59171.77315,4878.99525
ISL,1994,33782.04205,11281.74478,59993.10899,4720.7619
ISL,1995,34125.40003,11302.90361,52211.40703,4592.814625
ISL,1996,35190.30368,12083.13399,52798.99538,4832.720427
ISL,1997,34508.07178,12611.23344,46783.3714,4890.521071
ISL,1998,33561.16032,12262.3443,53236.69333,5071.751006
ISL,1999,32371.7803,13030.48089,49162.91215,5192.761724
ISL,2000,32814.67777,12714.55487,53543.73946,5026.29168
ISL,2001,29580.81118,12375.12164,53031.37981,4964.824492
ISL,2002,31599.61738,13642.27988,53617.81431,5010.613271
ISL,2003,30918.26274,12878.29728,52011.749,4983.504244
ISL,2004,31958.77941,12410.79538,51845.5398,4920.792858
ISL,2005,29232.34134,12079.6607,50655.08051,4964.85305
ISL,2006,28552.40417,11818.75589,55926.97612,4932.424522
ISL,2007,29941.76391,14624.23933,70261.05947,5000.04682
ISL,2008,26908.52493,18399.68421,107668.5723,4929.959096
ISL,2009,27618.16663,18855.07862,110500.2092,5032.144659
ISL,2010,25683.33058,18396.89942,108986.9925,4939.492447
ISL,2011,23090.04398,18028.59255,106073.2915,4970.016067
ISL,2012,22995.47595,18410.30702,106329.2054,4886.505239
ISL,2013,22018.57267,19294.36178,109096.4076,4133.272307
ISL,2014,21676.22709,18813.80897,108199.5569,4470.77013
ISL,2015,22232.19606,18061.00266,110270.9403,4422.789149
ISL,2016,20191.97181,15983.58198,108669.3505,4474.208533
ISL,2017,20526.20146,16848.0149,111075.263,4451.404714
ISL,2018,20231.02758,16924.87129,112128.5732,4490.661987
ISL,2019,16630.55123,16371.65357,112004.389,4515.055521
IND,1990,3520085.655,2973642.378,41402245.92,6521530.503
IND,1991,3737674.021,3156766.094,42235321.41,6640715.407
IND,1992,3924520.143,3323614.085,42876261.63,6757637.949
IND,1993,4123344.161,3438002.598,43318372,6864600.203
IND,1994,4329291.733,3593761.803,44114435.2,6980907.41
IND,1995,4718966.507,3790118.471,44817381.7,7101351.233
IND,1996,4921601.234,3919833.966,45338319.47,7215844.987
IND,1997,5008315.742,4069866.354,45983556.46,7330452.395
IND,1998,5101655.762,4202271.237,46049176.27,7446153.387
IND,1999,5344725.511,4476566.157,46450293.7,7554215.406
IND,2000,5436995.232,4478683.016,47133216.27,7660177.455
IND,2001,5453242.826,4640591.072,47563613.78,7780919.439
IND,2002,5517543.729,4833104.796,48526552.06,7607360.16
IND,2003,5588324.099,5061492.838,49030502.41,7798154.338
IND,2004,5959421.576,5315333.052,50056887.35,7995920.751
IND,2005,6128891.133,5688618.389,49915607.75,8261764.398
IND,2006,6311083.653,6428523.573,48106020.9,8546908.273
IND,2007,6843468.304,6907249.603,50383353.94,8788298.179
IND,2008,7297161.823,7101024.846,53153629.58,8962991.981
IND,2009,7810416.068,7546586.058,56272388.08,9101207.323
IND,2010,8090326.487,7824029.112,58758738.77,9236539.187
IND,2011,8383351.115,7857662.333,60788566.57,9368627.734
IND,2012,8753154.794,8246349.473,59527477.05,9478338.735
IND,2013,8756101.925,8438271.397,58377247.2,9585049.133
IND,2014,9135731.02,9252560.287,57726670.16,9691911.751
IND,2015,9261419.387,9505318.36,56574316.71,9796483.174
IND,2016,9167905.527,9438071.924,55478843,9909322.193
IND,2017,9441333.525,9773345.804,54624985.46,10020735.39
IND,2018,9583120.721,9933342.314,54149720.78,10134906.13
IND,2019,9476939.533,9672037.314,53392563.74,10247139.62
IDN,1990,935862.4314,813782.1797,12627915.76,1268454.299
IDN,1991,1007270.882,858091.5967,12931152.38,1293548.053
IDN,1992,1062418.862,880150.5348,13367625.12,1317736.644
IDN,1993,1123148.421,932587.1207,13654756.35,1330587.211
IDN,1994,1192801.041,913979.8291,14123740.41,1353044.73
IDN,1995,1299702.371,1040967.919,14558333.92,1367282.284
IDN,1996,1375197.009,1027584.293,14810629.02,1360234.275
